PREFIX,NEXT,SUB,ARAM,HEB,ALL
אַ,צֵּ,צֵ,1,0,1
אַ,צַּ,צַ,1,0,1
אַ,צֶּ,צֶ,1,0,1
אַ,צִּ,צִ,1,0,1
אַ,צֻּ,צֻ,1,0,1
אַ,צֱּ,צֱ,1,0,1
אַ,צֲּ,צֲ,1,0,1
אַ,צֳּ,צֳ,1,0,1
אַ,צְּ,צְ,1,0,1
אַ,קֹּ,קֹ,1,0,1
אַ,קָּ,קָ,1,0,1
אַ,קֵּ,קֵ,1,0,1
אַ,קַּ,קַ,1,0,1
אַ,קֶּ,קֶ,1,0,1
אַ,קִּ,קִ,1,0,1
אַ,קֻּ,קֻ,1,0,1
אַ,קֱּ,קֱ,1,0,1
אַ,קֲּ,קֲ,1,0,1
אַ,קֳּ,קֳ,1,0,1
אַ,קְּ,קְ,1,0,1
אַ,שֹּׁ,שֹׁ,1,0,1
אַ,שָּׁ,שָׁ,1,0,1
אַ,שֵּׁ,שֵׁ,1,0,1
אַ,שַּׁ,שַׁ,1,0,1
אַ,שֶּׁ,שֶׁ,1,0,1
אַ,שִּׁ,שִׁ,1,0,1
אַ,שֻּׁ,שֻׁ,1,0,1
אַ,שֱּׁ,שֱׁ,1,0,1
אַ,שֲּׁ,שֲׁ,1,0,1
אַ,שֳּׁ,שֳׁ,1,0,1
אַ,שְּׁ,שְׁ,1,0,1
אַ,שֹּׂ,שֹׂ,1,0,1
אַ,שָּׂ,שָׂ,1,0,1
אַ,שֵּׂ,שֵׂ,1,0,1
אַ,שַּׂ,שַׂ,1,0,1
אַ,שֶּׂ,שֶׂ,1,0,1
אַ,שִּׂ,שִׂ,1,0,1
אַ,שֻּׂ,שֻׂ,1,0,1
אַ,שֱּׂ,שֱׂ,1,0,1
אַ,שֲּׂ,שֲׂ,1,0,1
אַ,שֳּׂ,שֳׂ,1,0,1
אַ,שְּׂ,שְׂ,1,0,1
דִּ,י,יְ,1,0,1
דִ,י,יְ,1,0,1
דִּ,בְ,בְּ,1,0,1
דִּ,גְ,גְּ,1,0,1
דִּ,דְ,דְּ,1,0,1
דִּ,כְ,כְּ,1,0,1
דִּ,פְ,פְּ,1,0,1
דִּ,תְ,תְּ,1,0,1
דִ,בְ,בְּ,1,0,1
דִ,גְ,גְּ,1,0,1
דִ,דְ,דְּ,1,0,1
דִ,כְ,כְּ,1,0,1
דִ,פְ,פְּ,1,0,1
דִ,תְ,תְּ,1,0,1
דִּ,חְ,חְ,1,0,1
דִּ,רְ,רְ,1,0,1
דִ,חְ,חְ,1,0,1
דִ,רְ,רְ,1,0,1
דִּ,וְ,וְ,1,0,1
דִּ,זְ,זְ,1,0,1
דִּ,טְ,טְ,1,0,1
דִּ,יְ,יְ,1,0,1
דִּ,לְ,לְ,1,0,1
דִּ,מְ,מְ,1,0,1
דִּ,נְ,נְ,1,0,1
דִּ,סְ,סְ,1,0,1
דִּ,צְ,צְ,1,0,1
דִּ,קְ,קְ,1,0,1
דִּ,שְׁ,שְׁ,1,0,1
דִּ,שְׂ,שְׂ,1,0,1
דִ,וְ,וְ,1,0,1
דִ,זְ,זְ,1,0,1
דִ,טְ,טְ,1,0,1
דִ,יְ,יְ,1,0,1
דִ,לְ,לְ,1,0,1
דִ,מְ,מְ,1,0,1
דִ,נְ,נְ,1,0,1
דִ,סְ,סְ,1,0,1
דִ,צְ,צְ,1,0,1
דִ,קְ,קְ,1,0,1
דִ,שְׁ,שְׁ,1,0,1
דִ,שְׂ,שְׂ,1,0,1
דָּ,בֳ,בֳּ,1,0,1
דָּ,גֳ,גֳּ,1,0,1
דָּ,דֳ,דֳּ,1,0,1
דָּ,כֳ,כֳּ,1,0,1
דָּ,פֳ,פֳּ,1,0,1
דָּ,תֳ,תֳּ,1,0,1
דָ,בֳ,בֳּ,1,0,1
דָ,גֳ,גֳּ,1,0,1
דָ,דֳ,דֳּ,1,0,1
דָ,כֳ,כֳּ,1,0,1
דָ,פֳ,פֳּ,1,0,1
דָ,תֳ,תֳּ,1,0,1
דָּ,אֳ,אֳ,1,0,1
דָּ,הֳ,הֳ,1,0,1
דָּ,חֳ,חֳ,1,0,1
דָּ,עֳ,עֳ,1,0,1
דָּ,רֳ,רֳ,1,0,1
דָּ,וֳ,וֳ,1,0,1
דָּ,זֳ,זֳ,1,0,1
דָּ,טֳ,טֳ,1,0,1
דָּ,יֳ,יֳ,1,0,1
דָּ,לֳ,לֳ,1,0,1
דָּ,מֳ,מֳ,1,0,1
דָּ,נֳ,נֳ,1,0,1
דָּ,סֳ,סֳ,1,0,1
דָּ,צֳ,צֳ,1,0,1
דָּ,קֳ,קֳ,1,0,1
דָּ,שֳׁ,שֳׁ,1,0,1
דָּ,שֳׂ,שֳׂ,1,0,1
דָ,אֳ,אֳ,1,0,1
דָ,הֳ,הֳ,1,0,1
דָ,חֳ,חֳ,1,0,1
דָ,עֳ,עֳ,1,0,1
דָ,רֳ,רֳ,1,0,1
דָ,וֳ,וֳ,1,0,1
דָ,זֳ,זֳ,1,0,1
דָ,טֳ,טֳ,1,0,1
דָ,יֳ,יֳ,1,0,1
דָ,לֳ,לֳ,1,0,1
דָ,מֳ,מֳ,1,0,1
דָ,נֳ,נֳ,1,0,1
דָ,סֳ,סֳ,1,0,1
דָ,צֳ,צֳ,1,0,1
דָ,קֳ,קֳ,1,0,1
דָ,שֳׁ,שֳׁ,1,0,1
דָ,שֳׂ,שֳׂ,1,0,1
דַּ,בֲ,בֲּ,1,0,1
דַּ,גֲ,גֲּ,1,0,1
דַּ,דֲ,דֲּ,1,0,1
דַּ,כֲ,כֲּ,1,0,1
דַּ,פֲ,פֲּ,1,0,1
דַּ,תֲ,תֲּ,1,0,1
דַ,בֲ,בֲּ,1,0,1
דַ,גֲ,גֲּ,1,0,1
דַ,דֲ,דֲּ,1,0,1
דַ,כֲ,כֲּ,1,0,1
דַ,פֲ,פֲּ,1,0,1
דַ,תֲ,תֲּ,1,0,1
דַּ,אֲ,אֲ,1,0,1
דַּ,הֲ,הֲ,1,0,1
דַּ,חֲ,חֲ,1,0,1
דַּ,עֲ,עֲ,1,0,1
דַּ,רֲ,רֲ,1,0,1
דַּ,וֲ,וֲ,1,0,1
דַּ,זֲ,זֲ,1,0,1
דַּ,טֲ,טֲ,1,0,1
דַּ,יֲ,יֲ,1,0,1
דַּ,לֲ,לֲ,1,0,1
דַּ,מֲ,מֲ,1,0,1
דַּ,נֲ,נֲ,1,0,1
דַּ,סֲ,סֲ,1,0,1
דַּ,צֲ,צֲ,1,0,1
דַּ,קֲ,קֲ,1,0,1
דַּ,שֲׁ,שֲׁ,1,0,1
דַּ,שֲׂ,שֲׂ,1,0,1
דַ,אֲ,אֲ,1,0,1
דַ,הֲ,הֲ,1,0,1
דַ,חֲ,חֲ,1,0,1
דַ,עֲ,עֲ,1,0,1
דַ,רֲ,רֲ,1,0,1
דַ,וֲ,וֲ,1,0,1
דַ,זֲ,זֲ,1,0,1
דַ,טֲ,טֲ,1,0,1
דַ,יֲ,יֲ,1,0,1
דַ,לֲ,לֲ,1,0,1
דַ,מֲ,מֲ,1,0,1
דַ,נֲ,נֲ,1,0,1
דַ,סֲ,סֲ,1,0,1
דַ,צֲ,צֲ,1,0,1
דַ,קֲ,קֲ,1,0,1
דַ,שֲׁ,שֲׁ,1,0,1
דַ,שֲׂ,שֲׂ,1,0,1
דֶּ,בֱ,בֱּ,1,0,1
דֶּ,גֱ,גֱּ,1,0,1
דֶּ,דֱ,דֱּ,1,0,1
דֶּ,כֱ,כֱּ,1,0,1
דֶּ,פֱ,פֱּ,1,0,1
דֶּ,תֱ,תֱּ,1,0,1
דֶ,בֱ,בֱּ,1,0,1
דֶ,גֱ,גֱּ,1,0,1
דֶ,דֱ,דֱּ,1,0,1
דֶ,כֱ,כֱּ,1,0,1
דֶ,פֱ,פֱּ,1,0,1
דֶ,תֱ,תֱּ,1,0,1
דֶּ,אֱ,אֱ,1,0,1
דֶּ,הֱ,הֱ,1,0,1
דֶּ,חֱ,חֱ,1,0,1
דֶּ,עֱ,עֱ,1,0,1
דֶּ,רֱ,רֱ,1,0,1
דֶּ,וֱ,וֱ,1,0,1
דֶּ,טֱ,טֱ,1,0,1
דֶּ,יֱ,יֱ,1,0,1
דֶּ,לֱ,לֱ,1,0,1
דֶּ,מֱ,מֱ,1,0,1
דֶּ,נֱ,נֱ,1,0,1
דֶּ,סֱ,סֱ,1,0,1
דֶּ,צֱ,צֱ,1,0,1
דֶּ,קֱ,קֱ,1,0,1
דֶּ,שֱׁ,שֱׁ,1,0,1
דֶּ,שֱׂ,שֱׂ,1,0,1
דֶ,אֱ,אֱ,1,0,1
דֶ,הֱ,הֱ,1,0,1
דֶ,חֱ,חֱ,1,0,1
דֶ,עֱ,עֱ,1,0,1
דֶ,רֱ,רֱ,1,0,1
דֶ,וֱ,וֱ,1,0,1
דֶ,טֱ,טֱ,1,0,1
דֶ,יֱ,יֱ,1,0,1
דֶ,לֱ,לֱ,1,0,1
דֶ,מֱ,מֱ,1,0,1
דֶ,נֱ,נֱ,1,0,1
דֶ,סֱ,סֱ,1,0,1
דֶ,צֱ,צֱ,1,0,1
דֶ,קֱ,קֱ,1,0,1
דֶ,שֱׁ,שֱׁ,1,0,1
דֶ,שֱׂ,שֱׂ,1,0,1
דְּ,בָ,בָּ,1,0,1
דְּ,בֵ,בֵּ,1,0,1
דְּ,בַ,בַּ,1,0,1
דְּ,בֶ,בֶּ,1,0,1
דְּ,בִ,בִּ,1,0,1
דְּ,בֻ,בֻּ,1,0,1
דְּ,בֹ,בֹּ,1,0,1
דְּ,גָ,גָּ,1,0,1
דְּ,גֵ,גֵּ,1,0,1
דְּ,גַ,גַּ,1,0,1
דְּ,גֶ,גֶּ,1,0,1
דְּ,גִ,גִּ,1,0,1
דְּ,גֻ,גֻּ,1,0,1
דְּ,גֹ,גֹּ,1,0,1
דְּ,דָ,דָּ,1,0,1
דְּ,דֵ,דֵּ,1,0,1
דְּ,דַ,דַּ,1,0,1
דְּ,דֶ,דֶּ,1,0,1
דְּ,דִ,דִּ,1,0,1
דְּ,דֻ,דֻּ,1,0,1
דְּ,דֹ,דֹּ,1,0,1
דְּ,כָ,כָּ,1,0,1
דְּ,כֵ,כֵּ,1,0,1
דְּ,כַ,כַּ,1,0,1
דְּ,כֶ,כֶּ,1,0,1
דְּ,כִ,כִּ,1,0,1
דְּ,כֻ,כֻּ,1,0,1
דְּ,כֹ,כֹּ,1,0,1
דְּ,פָ,פָּ,1,0,1
דְּ,פֵ,פֵּ,1,0,1
דְּ,פַ,פַּ,1,0,1
דְּ,פֶ,פֶּ,1,0,1
דְּ,פִ,פִּ,1,0,1
דְּ,פֻ,פֻּ,1,0,1
דְּ,פֹ,פֹּ,1,0,1
דְּ,תָ,תָּ,1,0,1
דְּ,תֵ,תֵּ,1,0,1
דְּ,תַ,תַּ,1,0,1
דְּ,תֶ,תֶּ,1,0,1
דְּ,תִ,תִּ,1,0,1
דְּ,תֻ,תֻּ,1,0,1
דְּ,תֹ,תֹּ,1,0,1
דְ,בָ,בָּ,1,0,1
דְ,בֵ,בֵּ,1,0,1
דְ,בַ,בַּ,1,0,1
דְ,בֶ,בֶּ,1,0,1
דְ,בִ,בִּ,1,0,1
דְ,בֻ,בֻּ,1,0,1
דְ,בֹ,בֹּ,1,0,1
דְ,גָ,גָּ,1,0,1
דְ,גֵ,גֵּ,1,0,1
דְ,גַ,גַּ,1,0,1
דְ,גֶ,גֶּ,1,0,1
דְ,גִ,גִּ,1,0,1
דְ,גֻ,גֻּ,1,0,1
דְ,גֹ,גֹּ,1,0,1
דְ,דָ,דָּ,1,0,1
דְ,דֵ,דֵּ,1,0,1
דְ,דַ,דַּ,1,0,1
דְ,דֶ,דֶּ,1,0,1
דְ,דִ,דִּ,1,0,1
דְ,דֻ,דֻּ,1,0,1
דְ,דֹ,דֹּ,1,0,1
דְ,כָ,כָּ,1,0,1
דְ,כֵ,כֵּ,1,0,1
דְ,כַ,כַּ,1,0,1
דְ,כֶ,כֶּ,1,0,1
דְ,כִ,כִּ,1,0,1
דְ,כֻ,כֻּ,1,0,1
דְ,כֹ,כֹּ,1,0,1
דְ,פָ,פָּ,1,0,1
דְ,פֵ,פֵּ,1,0,1
דְ,פַ,פַּ,1,0,1
דְ,פֶ,פֶּ,1,0,1
דְ,פִ,פִּ,1,0,1
דְ,פֻ,פֻּ,1,0,1
דְ,פֹ,פֹּ,1,0,1
דְ,תָ,תָּ,1,0,1
דְ,תֵ,תֵּ,1,0,1
דְ,תַ,תַּ,1,0,1
דְ,תֶ,תֶּ,1,0,1
דְ,תִ,תִּ,1,0,1
דְ,תֻ,תֻּ,1,0,1
דְ,תֹ,תֹּ,1,0,1
דְּ,אָ,אָ,1,0,1
דְּ,אֵ,אֵ,1,0,1
דְּ,אַ,אַ,1,0,1
דְּ,אֶ,אֶ,1,0,1
דְּ,אִ,אִ,1,0,1
דְּ,אֻ,אֻ,1,0,1
דְּ,אֹ,אֹ,1,0,1
דְּ,הָ,הָ,1,0,1
דְּ,הֵ,הֵ,1,0,1
דְּ,הַ,הַ,1,0,1
דְּ,הֶ,הֶ,1,0,1
דְּ,הִ,הִ,1,0,1
דְּ,הֻ,הֻ,1,0,1
דְּ,הֹ,הֹ,1,0,1
דְּ,חָ,חָ,1,0,1
דְּ,חֵ,חֵ,1,0,1
דְּ,חַ,חַ,1,0,1
דְּ,חֶ,חֶ,1,0,1
דְּ,חִ,חִ,1,0,1
דְּ,חֻ,חֻ,1,0,1
דְּ,חֹ,חֹ,1,0,1
דְּ,עָ,עָ,1,0,1
דְּ,עֵ,עֵ,1,0,1
דְּ,עַ,עַ,1,0,1
דְּ,עֶ,עֶ,1,0,1
דְּ,עִ,עִ,1,0,1
דְּ,עֻ,עֻ,1,0,1
דְּ,עֹ,עֹ,1,0,1
דְּ,רָ,רָ,1,0,1
דְּ,רֵ,רֵ,1,0,1
דְּ,רַ,רַ,1,0,1
דְּ,רֶ,רֶ,1,0,1
דְּ,רִ,רִ,1,0,1
דְּ,רֻ,רֻ,1,0,1
דְּ,רֹ,רֹ,1,0,1
דְּ,וָ,וָ,1,0,1
דְּ,וֵ,וֵ,1,0,1
דְּ,וַ,וַ,1,0,1
דְּ,וֶ,וֶ,1,0,1
דְּ,וִ,וִ,1,0,1
דְּ,וֻ,וֻ,1,0,1
דְּ,וֹ,וֹ,1,0,1
דְּ,זָ,זָ,1,0,1
דְּ,זֵ,זֵ,1,0,1
דְּ,זַ,זַ,1,0,1
דְּ,זֶ,זֶ,1,0,1
דְּ,זִ,זִ,1,0,1
דְּ,זֻ,זֻ,1,0,1
דְּ,זֹ,זֹ,1,0,1
דְּ,טָ,טָ,1,0,1
דְּ,טֵ,טֵ,1,0,1
דְּ,טַ,טַ,1,0,1
דְּ,טֶ,טֶ,1,0,1
דְּ,טִ,טִ,1,0,1
דְּ,טֻ,טֻ,1,0,1
דְּ,טֹ,טֹ,1,0,1
דְּ,יָ,יָ,1,0,1
דְּ,יֵ,יֵ,1,0,1
דְּ,יַ,יַ,1,0,1
דְּ,יֶ,יֶ,1,0,1
דְּ,יִ,יִ,1,0,1
דְּ,יֻ,יֻ,1,0,1
דְּ,יֹ,יֹ,1,0,1
דְּ,לָ,לָ,1,0,1
דְּ,לֵ,לֵ,1,0,1
דְּ,לַ,לַ,1,0,1
דְּ,לֶ,לֶ,1,0,1
דְּ,לִ,לִ,1,0,1
דְּ,לֻ,לֻ,1,0,1
דְּ,לֹ,לֹ,1,0,1
דְּ,מָ,מָ,1,0,1
דְּ,מֵ,מֵ,1,0,1
דְּ,מַ,מַ,1,0,1
דְּ,מֶ,מֶ,1,0,1
דְּ,מִ,מִ,1,0,1
דְּ,מֻ,מֻ,1,0,1
דְּ,מֹ,מֹ,1,0,1
דְּ,נָ,נָ,1,0,1
דְּ,נֵ,נֵ,1,0,1
דְּ,נַ,נַ,1,0,1
דְּ,נֶ,נֶ,1,0,1
דְּ,נִ,נִ,1,0,1
דְּ,נֻ,נֻ,1,0,1
דְּ,נֹ,נֹ,1,0,1
דְּ,סָ,סָ,1,0,1
דְּ,סֵ,סֵ,1,0,1
דְּ,סַ,סַ,1,0,1
דְּ,סֶ,סֶ,1,0,1
דְּ,סִ,סִ,1,0,1
דְּ,סֻ,סֻ,1,0,1
דְּ,סֹ,סֹ,1,0,1
דְּ,צָ,צָ,1,0,1
דְּ,צֵ,צֵ,1,0,1
דְּ,צַ,צַ,1,0,1
דְּ,צֶ,צֶ,1,0,1
דְּ,צִ,צִ,1,0,1
דְּ,צֻ,צֻ,1,0,1
דְּ,צֹ,צֹ,1,0,1
דְּ,קָ,קָ,1,0,1
דְּ,קֵ,קֵ,1,0,1
דְּ,קַ,קַ,1,0,1
דְּ,קֶ,קֶ,1,0,1
דְּ,קִ,קִ,1,0,1
דְּ,קֻ,קֻ,1,0,1
דְּ,קֹ,קֹ,1,0,1
דְּ,שָׁ,שָׁ,1,0,1
דְּ,שֵׁ,שֵׁ,1,0,1
דְּ,שַׁ,שַׁ,1,0,1
דְּ,שֶׁ,שֶׁ,1,0,1
דְּ,שִׁ,שִׁ,1,0,1
דְּ,שֻׁ,שֻׁ,1,0,1
דְּ,שֹׁ,שֹׁ,1,0,1
דְּ,שָׂ,שָׂ,1,0,1
דְּ,שֵׂ,שֵׂ,1,0,1
דְּ,שַׂ,שַׂ,1,0,1
דְּ,שֶׂ,שֶׂ,1,0,1
דְּ,שִׂ,שִׂ,1,0,1
דְּ,שֻׂ,שֻׂ,1,0,1
דְּ,שֹׂ,שֹׂ,1,0,1
דְ,אָ,אָ,1,0,1
דְ,אֵ,אֵ,1,0,1
דְ,אַ,אַ,1,0,1
דְ,אֶ,אֶ,1,0,1
דְ,אִ,אִ,1,0,1
דְ,אֻ,אֻ,1,0,1
דְ,אֹ,אֹ,1,0,1
דְ,הָ,הָ,1,0,1
דְ,הֵ,הֵ,1,0,1
דְ,הַ,הַ,1,0,1
דְ,הֶ,הֶ,1,0,1
דְ,הִ,הִ,1,0,1
דְ,הֻ,הֻ,1,0,1
דְ,הֹ,הֹ,1,0,1
דְ,חָ,חָ,1,0,1
דְ,חֵ,חֵ,1,0,1
דְ,חַ,חַ,1,0,1
דְ,חֶ,חֶ,1,0,1
דְ,חִ,חִ,1,0,1
דְ,חֻ,חֻ,1,0,1
דְ,חֹ,חֹ,1,0,1
דְ,עָ,עָ,1,0,1
דְ,עֵ,עֵ,1,0,1
דְ,עַ,עַ,1,0,1
דְ,עֶ,עֶ,1,0,1
דְ,עִ,עִ,1,0,1
דְ,עֻ,עֻ,1,0,1
דְ,עֹ,עֹ,1,0,1
דְ,רָ,רָ,1,0,1
דְ,רֵ,רֵ,1,0,1
דְ,רַ,רַ,1,0,1
דְ,רֶ,רֶ,1,0,1
דְ,רִ,רִ,1,0,1
דְ,רֻ,רֻ,1,0,1
דְ,רֹ,רֹ,1,0,1
דְ,וָ,וָ,1,0,1
דְ,וֵ,וֵ,1,0,1
דְ,וַ,וַ,1,0,1
דְ,וֶ,וֶ,1,0,1
דְ,וִ,וִ,1,0,1
דְ,וֻ,וֻ,1,0,1
דְ,וֹ,וֹ,1,0,1
דְ,זָ,זָ,1,0,1
דְ,זֵ,זֵ,1,0,1
דְ,זַ,זַ,1,0,1
דְ,זֶ,זֶ,1,0,1
דְ,זִ,זִ,1,0,1
דְ,זֻ,זֻ,1,0,1
דְ,זֹ,זֹ,1,0,1
דְ,טָ,טָ,1,0,1
דְ,טֵ,טֵ,1,0,1
דְ,טַ,טַ,1,0,1
דְ,טֶ,טֶ,1,0,1
דְ,טִ,טִ,1,0,1
דְ,טֻ,טֻ,1,0,1
דְ,טֹ,טֹ,1,0,1
דְ,יָ,יָ,1,0,1
דְ,יֵ,יֵ,1,0,1
דְ,יַ,יַ,1,0,1
דְ,יֶ,יֶ,1,0,1
דְ,יִ,יִ,1,0,1
דְ,יֻ,יֻ,1,0,1
דְ,יֹ,יֹ,1,0,1
דְ,לָ,לָ,1,0,1
דְ,לֵ,לֵ,1,0,1
דְ,לַ,לַ,1,0,1
דְ,לֶ,לֶ,1,0,1
דְ,לִ,לִ,1,0,1
דְ,לֻ,לֻ,1,0,1
דְ,לֹ,לֹ,1,0,1
דְ,מָ,מָ,1,0,1
דְ,מֵ,מֵ,1,0,1
דְ,מַ,מַ,1,0,1
דְ,מֶ,מֶ,1,0,1
דְ,מִ,מִ,1,0,1
דְ,מֻ,מֻ,1,0,1
דְ,מֹ,מֹ,1,0,1
דְ,נָ,נָ,1,0,1
דְ,נֵ,נֵ,1,0,1
דְ,נַ,נַ,1,0,1
דְ,נֶ,נֶ,1,0,1
דְ,נִ,נִ,1,0,1
דְ,נֻ,נֻ,1,0,1
דְ,נֹ,נֹ,1,0,1
דְ,סָ,סָ,1,0,1
דְ,סֵ,סֵ,1,0,1
דְ,סַ,סַ,1,0,1
דְ,סֶ,סֶ,1,0,1
דְ,סִ,סִ,1,0,1
דְ,סֻ,סֻ,1,0,1
דְ,סֹ,סֹ,1,0,1
דְ,צָ,צָ,1,0,1
דְ,צֵ,צֵ,1,0,1
דְ,צַ,צַ,1,0,1
דְ,צֶ,צֶ,1,0,1
דְ,צִ,צִ,1,0,1
דְ,צֻ,צֻ,1,0,1
דְ,צֹ,צֹ,1,0,1
דְ,קָ,קָ,1,0,1
דְ,קֵ,קֵ,1,0,1
דְ,קַ,קַ,1,0,1
דְ,קֶ,קֶ,1,0,1
דְ,קִ,קִ,1,0,1
דְ,קֻ,קֻ,1,0,1
דְ,קֹ,קֹ,1,0,1
דְ,שָׁ,שָׁ,1,0,1
דְ,שֵׁ,שֵׁ,1,0,1
דְ,שַׁ,שַׁ,1,0,1
דְ,שֶׁ,שֶׁ,1,0,1
דְ,שִׁ,שִׁ,1,0,1
דְ,שֻׁ,שֻׁ,1,0,1
דְ,שֹׁ,שֹׁ,1,0,1
דְ,שָׂ,שָׂ,1,0,1
דְ,שֵׂ,שֵׂ,1,0,1
דְ,שַׂ,שַׂ,1,0,1
דְ,שֶׂ,שֶׂ,1,0,1
דְ,שִׂ,שִׂ,1,0,1
דְ,שֻׂ,שֻׂ,1,0,1
דְ,שֹׂ,שֹׂ,1,0,1
שֶׁ,אֹ,אֹ,0,1,1
שֶׁ,אָ,אָ,0,1,1
שֶׁ,אֵ,אֵ,0,1,1
שֶׁ,אַ,אַ,0,1,1
שֶׁ,אֶ,אֶ,0,1,1
שֶׁ,אִ,אִ,0,1,1
שֶׁ,אֻ,אֻ,0,1,1
שֶׁ,אֱ,אֱ,0,1,1
שֶׁ,אֲ,אֲ,0,1,1
שֶׁ,אֳ,אֳ,0,1,1
שֶׁ,הֹ,הֹ,0,1,1
שֶׁ,הָ,הָ,0,1,1
שֶׁ,הֵ,הֵ,0,1,1
שֶׁ,הַ,הַ,0,1,1
שֶׁ,הֶ,הֶ,0,1,1
שֶׁ,הִ,הִ,0,1,1
שֶׁ,הֻ,הֻ,0,1,1
שֶׁ,הֱ,הֱ,0,1,1
שֶׁ,הֲ,הֲ,0,1,1
שֶׁ,הֳ,הֳ,0,1,1
שֶׁ,חֹ,חֹ,0,1,1
שֶׁ,חָ,חָ,0,1,1
שֶׁ,חֵ,חֵ,0,1,1
שֶׁ,חַ,חַ,0,1,1
שֶׁ,חֶ,חֶ,0,1,1
שֶׁ,חִ,חִ,0,1,1
שֶׁ,חֻ,חֻ,0,1,1
שֶׁ,חֱ,חֱ,0,1,1
שֶׁ,חֲ,חֲ,0,1,1
שֶׁ,חֳ,חֳ,0,1,1
שֶׁ,חְ,חְ,0,1,1
שֶׁ,עֹ,עֹ,0,1,1
שֶׁ,עָ,עָ,0,1,1
שֶׁ,עֵ,עֵ,0,1,1
שֶׁ,עַ,עַ,0,1,1
שֶׁ,עֶ,עֶ,0,1,1
שֶׁ,עִ,עִ,0,1,1
שֶׁ,עֻ,עֻ,0,1,1
שֶׁ,עֱ,עֱ,0,1,1
שֶׁ,עֲ,עֲ,0,1,1
שֶׁ,עֳ,עֳ,0,1,1
שֶׁ,רֹ,רֹ,0,1,1
שֶׁ,רָ,רָ,0,1,1
שֶׁ,רֵ,רֵ,0,1,1
שֶׁ,רַ,רַ,0,1,1
שֶׁ,רֶ,רֶ,0,1,1
שֶׁ,רִ,רִ,0,1,1
שֶׁ,רֻ,רֻ,0,1,1
שֶׁ,רֱ,רֱ,0,1,1
שֶׁ,רֲ,רֲ,0,1,1
שֶׁ,רֳ,רֳ,0,1,1
שֶׁ,רְ,רְ,0,1,1
שֶׁ,בֹּ,בֹּ,0,1,1
שֶׁ,בָּ,בָּ,0,1,1
שֶׁ,בֵּ,בֵּ,0,1,1
שֶׁ,בַּ,בַּ,0,1,1
שֶׁ,בֶּ,בֶּ,0,1,1
שֶׁ,בִּ,בִּ,0,1,1
שֶׁ,בֻּ,בֻּ,0,1,1
שֶׁ,בֱּ,בֱּ,0,1,1
שֶׁ,בֲּ,בֲּ,0,1,1
שֶׁ,בֳּ,בֳּ,0,1,1
שֶׁ,בְּ,בְּ,0,1,1
שֶׁ,גֹּ,גֹּ,0,1,1
שֶׁ,גָּ,גָּ,0,1,1
שֶׁ,גֵּ,גֵּ,0,1,1
שֶׁ,גַּ,גַּ,0,1,1
שֶׁ,גֶּ,גֶּ,0,1,1
שֶׁ,גִּ,גִּ,0,1,1
שֶׁ,גֻּ,גֻּ,0,1,1
שֶׁ,גֱּ,גֱּ,0,1,1
שֶׁ,גֲּ,גֲּ,0,1,1
שֶׁ,גֳּ,גֳּ,0,1,1
שֶׁ,גְּ,גְּ,0,1,1
שֶׁ,דֹּ,דֹּ,0,1,1
שֶׁ,דָּ,דָּ,0,1,1
שֶׁ,דֵּ,דֵּ,0,1,1
שֶׁ,דַּ,דַּ,0,1,1
שֶׁ,דֶּ,דֶּ,0,1,1
שֶׁ,דִּ,דִּ,0,1,1
שֶׁ,דֻּ,דֻּ,0,1,1
שֶׁ,דֱּ,דֱּ,0,1,1
שֶׁ,דֲּ,דֲּ,0,1,1
שֶׁ,דֳּ,דֳּ,0,1,1
שֶׁ,דְּ,דְּ,0,1,1
שֶׁ,כֹּ,כֹּ,0,1,1
שֶׁ,כָּ,כָּ,0,1,1
שֶׁ,כֵּ,כֵּ,0,1,1
שֶׁ,כַּ,כַּ,0,1,1
שֶׁ,כֶּ,כֶּ,0,1,1
שֶׁ,כִּ,כִּ,0,1,1
שֶׁ,כֻּ,כֻּ,0,1,1
שֶׁ,כֱּ,כֱּ,0,1,1
שֶׁ,כֲּ,כֲּ,0,1,1
שֶׁ,כֳּ,כֳּ,0,1,1
שֶׁ,כְּ,כְּ,0,1,1
שֶׁ,פֹּ,פֹּ,0,1,1
שֶׁ,פָּ,פָּ,0,1,1
שֶׁ,פֵּ,פֵּ,0,1,1
שֶׁ,פַּ,פַּ,0,1,1
שֶׁ,פֶּ,פֶּ,0,1,1
שֶׁ,פִּ,פִּ,0,1,1
שֶׁ,פֻּ,פֻּ,0,1,1
שֶׁ,פֱּ,פֱּ,0,1,1
שֶׁ,פֲּ,פֲּ,0,1,1
שֶׁ,פֳּ,פֳּ,0,1,1
שֶׁ,פְּ,פְּ,0,1,1
שֶׁ,תֹּ,תֹּ,0,1,1
שֶׁ,תָּ,תָּ,0,1,1
שֶׁ,תֵּ,תֵּ,0,1,1
שֶׁ,תַּ,תַּ,0,1,1
שֶׁ,תֶּ,תֶּ,0,1,1
שֶׁ,תִּ,תִּ,0,1,1
שֶׁ,תֻּ,תֻּ,0,1,1
שֶׁ,תֱּ,תֱּ,0,1,1
שֶׁ,תֲּ,תֲּ,0,1,1
שֶׁ,תֳּ,תֳּ,0,1,1
שֶׁ,תְּ,תְּ,0,1,1
שֶׁ,וֹּ,וֹ,0,1,1
